,data_collected_date,channel_id,reply_id,reply_authorDisplayName,reply_textDisplay,reply_textOriginal,reply_parentId,reply_canRate,reply_likeCount,reply_publishedAt_datetime,reply_textDisplay_sentiment
140,2024-10-26 14:23:20.173234,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugxc06ddZkc2iVDBum14AaABAg.A7EoAPn28SAA7EvKg92zWc,@nimeideful,感谢你地制作尼条片，一家人积极的精神好令人感动，特别系妈妈肯定好锡个仔，所以这么积极参与，希望以后可以分享更多运动相关题材,感谢你地制作尼条片，一家人积极的精神好令人感动，特别系妈妈肯定好锡个仔，所以这么积极参与，希望以后可以分享更多运动相关题材,Ugxc06ddZkc2iVDBum14AaABAg,1,6,2024-08-17 13:05:57,NEGATIVE
141,2024-10-26 14:23:20.961374,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugxc06ddZkc2iVDBum14AaABAg.A7EoAPn28SAA7F4Mguq0J8,@雞翼尖-z6w,Karen 每條片都好認真搜集資料，題目又吸引，繼續努力👍,Karen 每條片都好認真搜集資料，題目又吸引，繼續努力👍,Ugxc06ddZkc2iVDBum14AaABAg,1,11,2024-08-17 14:33:36,NEGATIVE
142,2024-10-26 14:23:21.815327,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugxc06ddZkc2iVDBum14AaABAg.A7EoAPn28SAA7F7obF8mDf,@susannaso6202,MM中少有的字正腔圓👍🏻繼續努力啊！,MM中少有的字正腔圓👍🏻繼續努力啊！,Ugxc06ddZkc2iVDBum14AaABAg,1,7,2024-08-17 15:03:46,NEGATIVE
143,2024-10-26 14:23:22.614329,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugxc06ddZkc2iVDBum14AaABAg.A7EoAPn28SAA7FCYb-auwo,@gabriella..kW..,"@@Karen__yukiu 🙏 Thank you so much for all your hard work in creating such a motivational and resourceful content through different perspective on the correlations of mine and body well-being, self-esteem, and individual &amp; family relationship.","@@Karen__yukiu 🙏 Thank you so much for all your hard work in creating such a motivational and resourceful content through different perspective on the correlations of mine and body well-being, self-esteem, and individual & family relationship.",Ugxc06ddZkc2iVDBum14AaABAg,1,2,2024-08-17 15:45:08,POSITIVE
144,2024-10-26 14:23:23.272383,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugxc06ddZkc2iVDBum14AaABAg.A7EoAPn28SAA7G3shSbnnN,@crazybow00,Karen 做嘅片主題吸引好好睇，信心嘅保證 。咬字清晰，聽得好舒服。<br>呢條片好inspiring,"Karen 做嘅片主題吸引好好睇，信心嘅保證 。咬字清晰，聽得好舒服。
呢條片好inspiring",Ugxc06ddZkc2iVDBum14AaABAg,1,2,2024-08-17 23:48:37,NEGATIVE
145,2024-10-26 14:23:24.031613,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugxc06ddZkc2iVDBum14AaABAg.A7EoAPn28SAA7Gkemj4VaX,@glorialee2332,你哋拍得好好，很有激勵性呀！加油加油💪🏻💪🏻,你哋拍得好好，很有激勵性呀！加油加油💪🏻💪🏻,Ugxc06ddZkc2iVDBum14AaABAg,1,1,2024-08-18 06:11:11,NEGATIVE
146,2024-10-26 14:23:24.846553,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugxc06ddZkc2iVDBum14AaABAg.A7EoAPn28SAA7HQv6omM_9,@melodywong8489,真心佩服👍🏾🙌🏾,真心佩服👍🏾🙌🏾,Ugxc06ddZkc2iVDBum14AaABAg,1,0,2024-08-18 12:29:10,POSITIVE
147,2024-10-26 14:23:25.562971,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugxc06ddZkc2iVDBum14AaABAg.A7EoAPn28SAA7HvSdtmnl_,@elsafong6916,非常喜歡呢條片，亦非常喜歡這位智慧長者，真正是我偶像了,非常喜歡呢條片，亦非常喜歡這位智慧長者，真正是我偶像了,Ugxc06ddZkc2iVDBum14AaABAg,1,2,2024-08-18 17:04:45,NEGATIVE
148,2024-10-26 14:23:26.280703,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugxc06ddZkc2iVDBum14AaABAg.A7EoAPn28SAA7IVnsLXmbP,@roundbunny,"hi, what is the Instagram account where I can watch IG Reel with Catherine?","hi, what is the Instagram account where I can watch IG Reel with Catherine?",Ugxc06ddZkc2iVDBum14AaABAg,1,0,2024-08-18 22:31:06,NEGATIVE
149,2024-10-26 14:24:05.216887,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyKz7EWBx6bIUxaGJR4AaABAg.A8w0ZcaoZuFA8xoVJyUQSh,@davidip6904,"好鐘意睇MM片, 期望多D黎澳門拍多D澳門野~ ^^","好鐘意睇MM片, 期望多D黎澳門拍多D澳門野~ ^^",UgyKz7EWBx6bIUxaGJR4AaABAg,1,6,2024-09-29 05:22:41,NEGATIVE
150,2024-10-26 14:24:06.041953,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyKz7EWBx6bIUxaGJR4AaABAg.A8w0ZcaoZuFA8xqUIoRfKJ,@sophyeezhang43,@@davidip6904,@@davidip6904,UgyKz7EWBx6bIUxaGJR4AaABAg,1,0,2024-09-29 05:40:02,NEGATIVE
151,2024-10-26 14:24:06.836148,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyKz7EWBx6bIUxaGJR4AaABAg.A8w0ZcaoZuFA8yKZHZjFOK,@fattydoraemon852,我估karen 的第一個萄國friend上mil milk,我估karen 的第一個萄國friend上mil milk,UgyKz7EWBx6bIUxaGJR4AaABAg,1,2,2024-09-29 10:11:35,NEGATIVE
152,2024-10-26 14:24:07.546732,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyKz7EWBx6bIUxaGJR4AaABAg.A8w0ZcaoZuFA95uwSgBJfi,@dfwlab,個日係度渣車見到Karen，好想大叫我係MM Fans，之後就睇下係咩故仔，原來係呢條。😂,個日係度渣車見到Karen，好想大叫我係MM Fans，之後就睇下係咩故仔，原來係呢條。😂,UgyKz7EWBx6bIUxaGJR4AaABAg,1,3,2024-10-02 18:12:08,NEGATIVE
153,2024-10-26 14:24:08.274549,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyKz7EWBx6bIUxaGJR4AaABAg.A8w0ZcaoZuFA97XXA3i8Sx,@chelseang2854,你地d片高質過我地政府d宣傳片好多  呢d先係我心目中既澳門,你地d片高質過我地政府d宣傳片好多  呢d先係我心目中既澳門,UgyKz7EWBx6bIUxaGJR4AaABAg,1,5,2024-10-03 09:17:18,NEGATIVE
154,2024-10-26 14:24:09.193107,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyKz7EWBx6bIUxaGJR4AaABAg.A8w0ZcaoZuFA9EOW9Lc5jG,@raywcw,尋日同囡囡去加思欄花園散步見到你哋拍片，為免打擾只係打左個招呼，加油！你哋啲片好好睇。,尋日同囡囡去加思欄花園散步見到你哋拍片，為免打擾只係打左個招呼，加油！你哋啲片好好睇。,UgyKz7EWBx6bIUxaGJR4AaABAg,1,2,2024-10-06 01:13:12,NEGATIVE
155,2024-10-26 14:24:09.909651,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyKz7EWBx6bIUxaGJR4AaABAg.A8w0ZcaoZuFA9HqvgO0zaN,@dfwlab,又又又又渣車條街見到Karen  拍土生題材，應該係畢家😂😂,又又又又渣車條街見到Karen  拍土生題材，應該係畢家😂😂,UgyKz7EWBx6bIUxaGJR4AaABAg,1,0,2024-10-07 09:27:57,NEGATIVE
156,2024-10-26 14:24:10.723690,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyKz7EWBx6bIUxaGJR4AaABAg.A8w0ZcaoZuFA9Sm5Xqb486,@leungkeewing1543,曳冫曳<br><br><br>​@@dfwlab,"曳冫曳


​@@dfwlab",UgyKz7EWBx6bIUxaGJR4AaABAg,1,0,2024-10-11 15:17:23,NEGATIVE
157,2024-10-26 14:24:27.477140,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugw1JQ4vM2YWV4H8uXp4AaABAg.A9Zu9dafF7AA9wOgmTnzDR,@michaeltsang5653,完全唔同,完全唔同,Ugw1JQ4vM2YWV4H8uXp4AaABAg,1,0,2024-10-23 12:40:37,POSITIVE
158,2024-10-26 14:24:52.601562,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugx594p0xjumxP1deQF4AaABAg.A6s_Cuvl-T1A6v-naBiHvP,@herculescheung,香港人同香港都係好可愛，所以先唔想睇住佢變壞…….,香港人同香港都係好可愛，所以先唔想睇住佢變壞…….,Ugx594p0xjumxP1deQF4AaABAg,1,8,2024-08-09 10:09:40,POSITIVE
159,2024-10-26 14:24:53.344061,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugx594p0xjumxP1deQF4AaABAg.A6s_Cuvl-T1A71Q79XvTGQ,@kontang6656,HK 几好 日本人 都留底 系到 揾食 啊 ！！！ 💪💪💪😂🤣,HK 几好 日本人 都留底 系到 揾食 啊 ！！！ 💪💪💪😂🤣,Ugx594p0xjumxP1deQF4AaABAg,1,1,2024-08-12 07:14:21,NEGATIVE
160,2024-10-26 14:24:54.143950,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugx594p0xjumxP1deQF4AaABAg.A6s_Cuvl-T1A72FJUo8F5Y,@kwng2646,我想食阿輝多過D便當🤤🥵,我想食阿輝多過D便當🤤🥵,Ugx594p0xjumxP1deQF4AaABAg,1,0,2024-08-12 14:59:10,NEGATIVE
161,2024-10-26 14:24:54.963216,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugx594p0xjumxP1deQF4AaABAg.A6s_Cuvl-T1A79Wo5EmIiA,@NPchannel16,@@kwng2646 果然識食,@@kwng2646 果然識食,Ugx594p0xjumxP1deQF4AaABAg,1,0,2024-08-15 10:46:42,NEGATIVE
162,2024-10-26 14:24:55.715125,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugx594p0xjumxP1deQF4AaABAg.A6s_Cuvl-T1A7C7gCSvPU2,@DorDor123,永遠支持Yumiko San ❤❤❤,永遠支持Yumiko San ❤❤❤,Ugx594p0xjumxP1deQF4AaABAg,1,0,2024-08-16 11:04:54,NEGATIVE
163,2024-10-26 14:24:56.391003,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugx594p0xjumxP1deQF4AaABAg.A6s_Cuvl-T1A7KDEREmYzm,@nickychung9486,好中意呢種日本人嚟香港生活嘅故事❤❤,好中意呢種日本人嚟香港生活嘅故事❤❤,Ugx594p0xjumxP1deQF4AaABAg,1,2,2024-08-19 14:27:19,NEGATIVE
164,2024-10-26 14:24:57.042839,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugx594p0xjumxP1deQF4AaABAg.A6s_Cuvl-T1A9BpVkyg_Nb,@taniang8533,有自己選擇的人生就是精彩🎉,有自己選擇的人生就是精彩🎉,Ugx594p0xjumxP1deQF4AaABAg,1,0,2024-10-05 01:20:06,NEGATIVE
165,2024-10-26 14:24:57.797969,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugx594p0xjumxP1deQF4AaABAg.A6s_Cuvl-T1AA23gusLCO6,@teresachui335,"奌变壞! 有些人賴天賴地唔識賴自己😨。無論香港奌变，若爱香港不要唱衰佢，像这位日本婆婆一樣留港40多年直至現在懂得欣賞香港的好。但部份香港人常緬懷过去，世事常变应向前望 ，若不满意香港可自由移民去也，若决定留港，就同舟公濟做好自已尤其服務零售業人士,改善服務態度，比中国做得更好。香港不會死的。-爱❤香港的加藉港人❤","奌变壞! 有些人賴天賴地唔識賴自己😨。無論香港奌变，若爱香港不要唱衰佢，像这位日本婆婆一樣留港40多年直至現在懂得欣賞香港的好。但部份香港人常緬懷过去，世事常变应向前望 ，若不满意香港可自由移民去也，若决定留港，就同舟公濟做好自已尤其服務零售業人士,改善服務態度，比中国做得更好。香港不會死的。-爱❤香港的加藉港人❤",Ugx594p0xjumxP1deQF4AaABAg,1,0,2024-10-26 02:51:49,NEGATIVE
166,2024-10-26 14:25:07.365083,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgzbRffuR-kjMeE8oaR4AaABAg.A7dLaYoNZ-yA95DzR2h_Lg,@sawakun,2萬幾,2萬幾,UgzbRffuR-kjMeE8oaR4AaABAg,1,0,2024-10-02 11:48:03,NEGATIVE
167,2024-10-26 14:25:08.171378,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgzbRffuR-kjMeE8oaR4AaABAg.A7dLaYoNZ-yA95E14OshV-,@sawakun,係中國大陸都有成10萬左右,係中國大陸都有成10萬左右,UgzbRffuR-kjMeE8oaR4AaABAg,1,0,2024-10-02 11:48:25,NEGATIVE
168,2024-10-26 14:25:08.887672,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgzbRffuR-kjMeE8oaR4AaABAg.A7dLaYoNZ-yA95INTFYGK7,@cytwlm,@@sawakun  而家鼓勵仇日，應該都會陸續離開,@@sawakun  而家鼓勵仇日，應該都會陸續離開,UgzbRffuR-kjMeE8oaR4AaABAg,1,0,2024-10-02 12:26:25,POSITIVE
169,2024-10-26 14:25:09.818964,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgzbRffuR-kjMeE8oaR4AaABAg.A7dLaYoNZ-yA95OBVoC5l7,@sawakun,@@cytwlm 應該會走少少，其實影響唔大，根本外國人係中國又好香港又好都係上級待遇個隻，而家大陸咪派曬啲警力去專門保護啲日本人社區同學校咯，而且日本今次強硬表態再發生呢啲事，啲外貿你中國自己執生，共產黨一聽就知玩大咗，本身攞日本呢啲國家來做擋箭牌，轉移國內經濟問題矛盾，不過講真，班外國人反正又唔需要被中國政治影響，實在唔得就大不了一走了之遮，咁就算係度一般啲乜撚警察基本上唔夠膽搵班外國人麻煩,@@cytwlm 應該會走少少，其實影響唔大，根本外國人係中國又好香港又好都係上級待遇個隻，而家大陸咪派曬啲警力去專門保護啲日本人社區同學校咯，而且日本今次強硬表態再發生呢啲事，啲外貿你中國自己執生，共產黨一聽就知玩大咗，本身攞日本呢啲國家來做擋箭牌，轉移國內經濟問題矛盾，不過講真，班外國人反正又唔需要被中國政治影響，實在唔得就大不了一走了之遮，咁就算係度一般啲乜撚警察基本上唔夠膽搵班外國人麻煩,UgzbRffuR-kjMeE8oaR4AaABAg,1,0,2024-10-02 13:17:13,NEGATIVE
170,2024-10-26 14:25:10.806417,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgzbRffuR-kjMeE8oaR4AaABAg.A7dLaYoNZ-yA97L8QeIWnQ,@cytwlm,@@sawakun 而家係一堆仇恨日美的小粉紅要去搞事，後面邊個可以保證唔會再有事？ 去大陸搵錢，但屋企人可能有生命危險，日本人應該唔會蠢到去冒險，你睇下，美國依然有旅遊警惕，叫美國人唔好去大陸及香港，因為有不確定的政治風險及人身安全,@@sawakun 而家係一堆仇恨日美的小粉紅要去搞事，後面邊個可以保證唔會再有事？ 去大陸搵錢，但屋企人可能有生命危險，日本人應該唔會蠢到去冒險，你睇下，美國依然有旅遊警惕，叫美國人唔好去大陸及香港，因為有不確定的政治風險及人身安全,UgzbRffuR-kjMeE8oaR4AaABAg,1,0,2024-10-03 07:29:04,NEGATIVE
171,2024-10-26 14:25:25.447018,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgzoneY_jxb_SyeIEF94AaABAg.A7DQ7QpR5V5A7DV859sKyd,@abc-no6xh,@@waleemo5027 點擊主題文章就有，灣仔厦門街1號架呢。🤣🤣,@@waleemo5027 點擊主題文章就有，灣仔厦門街1號架呢。🤣🤣,UgzoneY_jxb_SyeIEF94AaABAg,1,1,2024-08-16 23:49:03,NEGATIVE
172,2024-10-26 14:25:26.300682,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgzoneY_jxb_SyeIEF94AaABAg.A7DQ7QpR5V5A7GGZcPIi7n,@waleemo5027,@@abc-no6xh 謝謝你,@@abc-no6xh 謝謝你,UgzoneY_jxb_SyeIEF94AaABAg,1,0,2024-08-18 01:39:28,NEGATIVE
173,2024-10-26 14:25:35.292705,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugw-yf3nU2ZBGdOaR2d4AaABAg.A76zF0LraOpA79WxICJuKX,@dadacheng1028,福膳弁当<br>灣仔廈門街1號廣泰樓地下C2B號舖,"福膳弁当
灣仔廈門街1號廣泰樓地下C2B號舖",Ugw-yf3nU2ZBGdOaR2d4AaABAg,1,0,2024-08-15 10:47:58,NEGATIVE
174,2024-10-26 14:26:14.949817,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgytKES2BYX2SPqgaaB4AaABAg.A8K1MPRE2VyA8aC_DvjxDr,@t-uk5jw,咁香港租金貴日本幾多先?,咁香港租金貴日本幾多先?,UgytKES2BYX2SPqgaaB4AaABAg,1,0,2024-09-20 01:20:02,NEGATIVE
175,2024-10-26 14:26:15.615172,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgytKES2BYX2SPqgaaB4AaABAg.A8K1MPRE2VyA9lVjJ4hIyD,@luckystarxkagami,@@t-uk5jw舖租貴十倍都唔止，香港人工起碼高日本一倍,@@t-uk5jw舖租貴十倍都唔止，香港人工起碼高日本一倍,UgytKES2BYX2SPqgaaB4AaABAg,1,0,2024-10-19 07:10:29,NEGATIVE
176,2024-10-26 14:26:25.228744,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A7yR1QZaJn-,@አንቶንምስ,想咁多位用哲學討論，時空巡邏隊🙏🏽🙏🏽,想咁多位用哲學討論，時空巡邏隊🙏🏽🙏🏽,UgxBhEn-g0HVYADUC0p4AaABAg,1,4,2024-09-04 14:36:44,NEGATIVE
177,2024-10-26 14:26:26.012874,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A7yUWlFXTzC,@Gomitako,希望講埋保全叔,希望講埋保全叔,UgxBhEn-g0HVYADUC0p4AaABAg,1,10,2024-09-04 15:07:14,NEGATIVE
178,2024-10-26 14:26:26.939931,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A7yikXXyDsx,@tommychu8135,大陸二次創作既 &quot;多啦AV夢&quot;,"大陸二次創作既 ""多啦AV夢""",UgxBhEn-g0HVYADUC0p4AaABAg,1,6,2024-09-04 17:20:19,NEGATIVE
179,2024-10-26 14:26:27.743099,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A7z0Dw-AwxF,@無神論者R,傳聞中嘅結局,傳聞中嘅結局,UgxBhEn-g0HVYADUC0p4AaABAg,1,9,2024-09-04 20:01:45,NEGATIVE
180,2024-10-26 14:26:28.458423,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A7zSJgQ4VgM,@crazybow00,"今集好有趣味好好睇呀.<br><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a>","今集好有趣味好好睇呀.
",UgxBhEn-g0HVYADUC0p4AaABAg,1,1,2024-09-05 00:07:13,NEGATIVE
181,2024-10-26 14:26:29.184890,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A8-8WiCYunt,@calmsoundcalmsound2955,@@Alex_MiLKMagazine 想講多啲叮噹特別收藏品,@@Alex_MiLKMagazine 想講多啲叮噹特別收藏品,UgxBhEn-g0HVYADUC0p4AaABAg,1,3,2024-09-05 06:33:28,NEGATIVE
182,2024-10-26 14:26:29.863266,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A8-b8_BhH7Y,@pianbeast,Alex 可否介紹下你自己給我哋認識下你？,Alex 可否介紹下你自己給我哋認識下你？,UgxBhEn-g0HVYADUC0p4AaABAg,1,3,2024-09-05 10:52:19,NEGATIVE
183,2024-10-26 14:26:30.610054,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A800b1fur7Y,@calmsoundcalmsound2955,@@Alex_MiLKMagazine 哆啦A夢大雄的生化危機😂,@@Alex_MiLKMagazine 哆啦A夢大雄的生化危機😂,UgxBhEn-g0HVYADUC0p4AaABAg,1,0,2024-09-05 14:43:32,NEGATIVE
184,2024-10-26 14:26:31.268444,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A82gRuUSSjI,@waiting_one,@@Alex_MiLKMagazine 我都有去叮噹紀念館，但唔係話不準拍攝咩，你地可以館內拍係因為申請左？係咪申請就可以拍？,@@Alex_MiLKMagazine 我都有去叮噹紀念館，但唔係話不準拍攝咩，你地可以館內拍係因為申請左？係咪申請就可以拍？,UgxBhEn-g0HVYADUC0p4AaABAg,1,1,2024-09-06 15:36:22,NEGATIVE
185,2024-10-26 14:26:31.998084,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A82xv5U9G_j,@Alex_MiLKMagazine,@@waiting_one有經申請先拍到🙏🏻,@@waiting_one有經申請先拍到🙏🏻,UgxBhEn-g0HVYADUC0p4AaABAg,1,1,2024-09-06 18:09:02,NEGATIVE
186,2024-10-26 14:26:32.757556,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A83QuTobbVV,@waicolau5302,"有啲唔夠喉,原來仲可以有下集.個人想知都市傳說😂<br>btw希望主持人糾正下啲懶音,尤其係『廣』場,唔係講場","有啲唔夠喉,原來仲可以有下集.個人想知都市傳說😂
btw希望主持人糾正下啲懶音,尤其係『廣』場,唔係講場",UgxBhEn-g0HVYADUC0p4AaABAg,1,1,2024-09-06 22:31:06,NEGATIVE
187,2024-10-26 14:26:33.582782,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A83YO8KsdlT,@MiniPink0309,Thank you ALex,Thank you ALex,UgxBhEn-g0HVYADUC0p4AaABAg,1,1,2024-09-06 23:36:27,POSITIVE
188,2024-10-26 14:26:34.298844,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A84OtDzicYI,@samwongyt,@@Alex_MiLKMagazine 想知靜宜點解成日有出浴鏡頭,@@Alex_MiLKMagazine 想知靜宜點解成日有出浴鏡頭,UgxBhEn-g0HVYADUC0p4AaABAg,1,1,2024-09-07 07:32:42,NEGATIVE
189,2024-10-26 14:26:35.004656,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A88izDmifjz,@strikeback_sky,個人想聽下衍生作&quot;多啦A夢七小子&quot;或者&quot;哆啦A夢超棒球外傳&quot;,"個人想聽下衍生作""多啦A夢七小子""或者""哆啦A夢超棒球外傳""",UgxBhEn-g0HVYADUC0p4AaABAg,1,1,2024-09-08 23:53:58,NEGATIVE
190,2024-10-26 14:26:35.782494,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A89xyW0dMut,@CateLamb11x11,請問有冇Dicky 的IG 或者點可以聯絡到佢 ？ 我有幾本好舊嘅叮噹想送俾佢收藏,請問有冇Dicky 的IG 或者點可以聯絡到佢 ？ 我有幾本好舊嘅叮噹想送俾佢收藏,UgxBhEn-g0HVYADUC0p4AaABAg,1,0,2024-09-09 11:24:11,NEGATIVE
191,2024-10-26 14:26:36.445804,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A8BzaOu8EVU,@TCC-mh5yo,@@CateLamb11x11 Hi,@@CateLamb11x11 Hi,UgxBhEn-g0HVYADUC0p4AaABAg,1,0,2024-09-10 06:16:51,POSITIVE
192,2024-10-26 14:26:37.261919,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A8C-X4OZeAI,@TCC-mh5yo,@@strikeback_sky 七小子我都有收集，佢其實除咗6本+12本特別篇，仲有三本「機械人學校篇」唔知點解無出過正式中文版<br><br>除咗咁之外，仲有好多未收錄作品，例如小學二年生上連載的故事唔知點解都基本上無收錄到。仲有佢其實出過一系列的七小子教數學同教英文的學習漫畫都係無出過書，但基於某啲特殊方法下我其實都有收藏到大部分呢啲未收錄作<br><br>超棒球外傳就比較新，去到2014仲有連載，但港版可能因為快樂龍突然執咗，佢第二部最尾兩本係無出到書，得台版係有完整出晒,"@@strikeback_sky 七小子我都有收集，佢其實除咗6本+12本特別篇，仲有三本「機械人學校篇」唔知點解無出過正式中文版

除咗咁之外，仲有好多未收錄作品，例如小學二年生上連載的故事唔知點解都基本上無收錄到。仲有佢其實出過一系列的七小子教數學同教英文的學習漫畫都係無出過書，但基於某啲特殊方法下我其實都有收藏到大部分呢啲未收錄作

超棒球外傳就比較新，去到2014仲有連載，但港版可能因為快樂龍突然執咗，佢第二部最尾兩本係無出到書，得台版係有完整出晒",UgxBhEn-g0HVYADUC0p4AaABAg,1,0,2024-09-10 06:25:00,NEGATIVE
193,2024-10-26 14:26:38.110449,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A8C2149sHXu,@TomTom-h2d,我喜歡叫叮噹,我喜歡叫叮噹,UgxBhEn-g0HVYADUC0p4AaABAg,1,3,2024-09-10 06:46:51,NEGATIVE
194,2024-10-26 14:26:38.758003,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A8C3JAiBuRR,@Alex_MiLKMagazine,@@samwongyt 我都想知，其實點解仲出到街😂,@@samwongyt 我都想知，其實點解仲出到街😂,UgxBhEn-g0HVYADUC0p4AaABAg,1,0,2024-09-10 06:58:03,NEGATIVE
195,2024-10-26 14:26:39.409425,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A8C3MRYq_u6,@Alex_MiLKMagazine,@@waicolau5302 感謝支持，會留意吓🙏,@@waicolau5302 感謝支持，會留意吓🙏,UgxBhEn-g0HVYADUC0p4AaABAg,1,0,2024-09-10 06:58:30,NEGATIVE
196,2024-10-26 14:26:40.236792,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A8C6TxkMNzJ,@mattma96,@@TomTom-h2d 叮噹呀~ 誰都喜歡您~,@@TomTom-h2d 叮噹呀~ 誰都喜歡您~,UgxBhEn-g0HVYADUC0p4AaABAg,1,1,2024-09-10 07:25:45,NEGATIVE
197,2024-10-26 14:26:40.974505,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxBhEn-g0HVYADUC0p4AaABAg.A7yJVcDP8O0A8EwX5yqDOC,@ninjaortaijiya2653,講多啦A夢族！,講多啦A夢族！,UgxBhEn-g0HVYADUC0p4AaABAg,1,1,2024-09-11 09:47:47,NEGATIVE
